track_id;class_name;direction;speed_kmh
79;car;inbound;64.0
80;car;inbound;76.0
81;car;inbound;64.0
82;car;outbound;39.0
84;car;inbound;57.0
85;car;inbound;64.0
86;car;outbound;33.0
87;car;outbound;33.0
88;car;inbound;59.0
90;car;inbound;61.0
92;car;outbound;32.0
93;car;outbound;33.0
94;car;inbound;64.0
96;car;inbound;64.0
98;car;outbound;36.0
99;car;inbound;55.0
103;car;inbound;55.0
106;car;inbound;61.0
108;car;outbound;35.0
109;car;inbound;64.0
110;car;outbound;36.0
111;car;inbound;61.0
112;car;outbound;31.0
113;car;inbound;64.0
115;car;inbound;73.0
118;car;inbound;67.0
119;car;outbound;36.0
120;car;inbound;55.0
121;car;outbound;36.0
122;car;inbound;70.0
124;car;inbound;61.0
128;car;inbound;53.0
129;car;outbound;30.0
130;car;inbound;67.0
131;car;inbound;109.0
133;car;inbound;51.0
137;car;inbound;64.0
140;car;outbound;33.0
142;car;inbound;51.0
143;car;outbound;32.0
149;car;inbound;64.0
151;car;inbound;76.0
153;truck;inbound;59.0
154;car;outbound;34.0
156;car;outbound;32.0
158;car;inbound;73.0
161;car;inbound;64.0
168;car;inbound;55.0
169;car;inbound;64.0
172;car;inbound;64.0
175;car;outbound;34.0
176;car;inbound;64.0
177;car;outbound;38.0
179;car;outbound;35.0
181;car;inbound;61.0
183;car;inbound;64.0
184;car;outbound;27.0
190;car;inbound;67.0
193;car;outbound;34.0
195;car;outbound;37.0
196;car;outbound;31.0
197;car;inbound;73.0
198;car;outbound;37.0
199;car;outbound;36.0
201;car;outbound;33.0
203;car;outbound;37.0
204;car;outbound;37.0
205;car;outbound;29.0
206;car;inbound;67.0
212;car;outbound;40.0
215;car;outbound;25.0
216;car;outbound;40.0
218;car;inbound;67.0
219;car;inbound;76.0
220;bus;inbound;59.0
221;car;outbound;39.0
224;car;inbound;67.0
226;car;outbound;35.0
228;car;inbound;73.0
232;car;inbound;61.0
233;car;outbound;33.0
234;car;outbound;45.0
237;car;inbound;73.0
238;bus;inbound;55.0
242;car;outbound;29.0
248;car;inbound;70.0
249;car;outbound;44.0
251;car;outbound;33.0
252;car;inbound;67.0
256;car;inbound;64.0
258;car;outbound;41.0
259;truck;inbound;128.0
264;car;outbound;34.0
267;car;inbound;70.0
269;car;inbound;57.0
273;car;outbound;39.0
274;car;inbound;73.0
279;car;inbound;70.0
282;car;outbound;39.0
283;car;inbound;55.0
284;car;outbound;40.0
285;car;inbound;76.0
287;car;outbound;33.0
289;car;inbound;76.0
293;car;outbound;33.0
294;car;inbound;76.0
296;car;outbound;40.0
301;car;inbound;73.0
303;car;outbound;35.0
304;car;outbound;31.0
305;car;outbound;42.0
306;car;inbound;70.0
313;car;outbound;37.0
317;truck;inbound;45.0
321;car;outbound;36.0
325;car;inbound;46.0
330;car;outbound;36.0
335;car;outbound;31.0
337;car;outbound;38.0
338;car;outbound;36.0
340;car;inbound;73.0
343;car;inbound;73.0
344;car;outbound;41.0
345;car;outbound;41.0
348;car;inbound;85.0
351;car;outbound;37.0
352;car;outbound;35.0
354;car;outbound;40.0
355;car;outbound;39.0
361;car;inbound;59.0
362;car;inbound;70.0
364;car;inbound;73.0
365;car;outbound;39.0
366;bus;inbound;59.0
367;car;outbound;37.0
368;car;outbound;36.0
369;car;inbound;81.0
371;car;outbound;34.0
372;car;inbound;76.0
373;car;outbound;31.0
375;car;outbound;35.0
376;car;inbound;73.0
384;car;inbound;55.0
386;car;outbound;36.0
388;car;inbound;70.0
389;car;outbound;31.0
392;car;inbound;64.0
394;car;outbound;29.0
397;car;inbound;67.0
398;car;outbound;32.0
401;car;outbound;35.0
402;car;inbound;67.0
403;car;inbound;55.0
408;car;outbound;26.0
409;car;inbound;55.0
410;car;outbound;38.0
417;car;inbound;64.0
422;car;inbound;64.0
423;car;outbound;40.0
425;car;inbound;70.0
426;car;outbound;26.0
428;car;outbound;32.0
430;car;inbound;61.0
431;car;inbound;70.0
433;car;outbound;28.0
434;car;inbound;57.0
435;car;inbound;70.0
436;car;inbound;67.0
437;car;outbound;40.0
438;car;outbound;32.0
441;car;inbound;49.0
443;car;inbound;76.0
447;car;outbound;31.0
449;car;outbound;36.0
450;car;inbound;67.0
451;car;outbound;26.0
455;car;inbound;51.0
456;car;outbound;37.0
458;car;inbound;51.0
460;car;outbound;27.0
462;car;inbound;64.0
466;car;inbound;51.0
467;car;inbound;57.0
468;car;outbound;26.0
470;car;outbound;37.0
472;car;inbound;59.0
473;car;outbound;28.0
474;car;inbound;57.0
477;car;inbound;76.0
478;car;outbound;33.0
481;car;inbound;59.0
483;car;inbound;57.0
484;car;outbound;33.0
485;car;outbound;31.0
486;car;inbound;67.0
487;car;inbound;59.0
490;car;outbound;35.0
491;car;outbound;30.0
492;car;inbound;73.0
498;car;inbound;51.0
500;car;outbound;35.0
501;car;inbound;70.0
503;car;outbound;27.0
504;car;inbound;73.0
505;car;outbound;26.0
511;car;outbound;37.0
512;car;outbound;31.0
514;car;inbound;57.0
515;car;inbound;85.0
516;car;inbound;73.0
519;car;inbound;49.0
520;car;inbound;67.0
521;car;inbound;64.0
524;car;outbound;35.0
525;car;inbound;55.0
527;car;inbound;67.0
532;car;outbound;31.0
533;car;outbound;27.0
535;car;inbound;67.0
536;car;outbound;33.0
539;car;inbound;85.0
541;car;inbound;85.0
545;car;inbound;49.0
547;car;inbound;61.0
549;car;outbound;36.0
550;car;inbound;67.0
556;bus;outbound;36.0
558;car;inbound;61.0
559;car;outbound;36.0
564;car;inbound;96.0
568;car;inbound;61.0
569;car;inbound;64.0
570;car;inbound;61.0
571;car;outbound;31.0
572;car;outbound;31.0
574;car;outbound;39.0
579;car;inbound;64.0
582;car;inbound;59.0
583;car;inbound;67.0
585;car;outbound;36.0
587;car;outbound;46.0
588;car;inbound;57.0
589;car;inbound;57.0
591;car;inbound;67.0
593;car;inbound;73.0
595;car;inbound;61.0
597;car;inbound;55.0
599;car;inbound;67.0
601;car;inbound;67.0
603;car;inbound;53.0
1;car;outbound;40.0
3;car;outbound;31.0
4;car;outbound;30.0
5;car;inbound;67.0
7;car;inbound;128.0
16;car;inbound;64.0
18;car;inbound;73.0
19;car;outbound;42.0
20;car;outbound;36.0
21;car;outbound;26.0
28;car;inbound;53.0
29;car;outbound;40.0
30;car;inbound;73.0
35;car;outbound;45.0
37;car;inbound;45.0
46;car;inbound;49.0
56;car;inbound;67.0
58;car;inbound;44.0
59;car;outbound;40.0
61;car;inbound;67.0
62;car;outbound;45.0
63;car;outbound;39.0
65;car;inbound;45.0
66;car;inbound;73.0
71;car;outbound;46.0
75;car;outbound;33.0
77;car;outbound;44.0
79;car;outbound;41.0
80;car;inbound;67.0
83;car;outbound;44.0
84;car;inbound;59.0
85;car;inbound;64.0
87;bus;outbound;37.0
88;car;inbound;76.0
89;car;outbound;42.0
93;car;outbound;42.0
96;car;inbound;61.0
99;car;outbound;37.0
102;car;outbound;39.0
103;car;outbound;46.0
105;car;inbound;70.0
108;car;inbound;85.0
110;car;inbound;67.0
112;car;outbound;32.0
113;car;outbound;41.0
114;car;outbound;46.0
117;car;inbound;67.0
122;car;inbound;76.0
124;car;inbound;49.0
126;car;outbound;42.0
128;car;outbound;40.0
129;car;inbound;57.0
132;car;outbound;36.0
133;car;inbound;57.0
136;car;inbound;73.0
137;car;outbound;44.0
138;car;inbound;76.0
139;car;inbound;59.0
141;car;outbound;37.0
146;car;outbound;45.0
150;car;outbound;34.0
152;car;outbound;44.0
154;car;outbound;46.0
155;car;outbound;37.0
156;car;outbound;42.0
157;car;inbound;67.0
158;car;inbound;76.0
159;car;outbound;42.0
160;car;outbound;38.0
161;car;outbound;42.0
162;car;inbound;70.0
164;bus;inbound;55.0
165;car;outbound;42.0
166;car;outbound;34.0
167;car;outbound;42.0
168;car;outbound;44.0
169;car;outbound;42.0
170;car;outbound;44.0
171;car;outbound;46.0
172;car;outbound;41.0
173;car;outbound;46.0
174;car;outbound;39.0
176;truck;inbound;61.0
178;car;inbound;59.0
179;car;outbound;41.0
180;car;inbound;70.0
181;car;outbound;41.0
184;car;inbound;59.0
186;car;outbound;46.0
187;car;outbound;42.0
189;car;outbound;45.0
191;car;inbound;67.0
192;car;inbound;73.0
193;car;outbound;38.0
195;car;inbound;109.0
196;car;outbound;39.0
197;car;inbound;81.0
198;car;inbound;90.0
199;car;outbound;44.0
201;car;outbound;40.0
203;car;inbound;64.0
206;car;inbound;81.0
207;car;inbound;67.0
208;car;outbound;37.0
209;car;outbound;45.0
211;car;outbound;39.0
216;car;inbound;61.0
221;car;outbound;37.0
223;car;inbound;57.0
225;car;outbound;38.0
227;car;inbound;67.0
228;car;outbound;46.0
229;truck;outbound;36.0
232;car;inbound;59.0
233;car;outbound;35.0
236;car;outbound;45.0
238;car;inbound;51.0
240;car;inbound;73.0
241;car;outbound;39.0
242;truck;outbound;38.0
243;car;outbound;45.0
244;car;inbound;55.0
250;car;inbound;73.0
251;car;inbound;55.0
253;car;outbound;53.0
255;car;outbound;45.0
256;car;inbound;67.0
257;car;inbound;61.0
259;car;inbound;67.0
260;car;outbound;39.0
261;car;outbound;42.0
266;car;outbound;55.0
268;car;outbound;40.0
269;car;outbound;40.0
271;car;outbound;51.0
275;car;outbound;44.0
278;car;outbound;44.0
280;car;outbound;41.0
284;car;inbound;81.0
285;car;outbound;39.0
286;car;outbound;42.0
288;car;outbound;45.0
289;car;inbound;70.0
291;truck;outbound;41.0
292;car;outbound;44.0
294;car;outbound;51.0
295;car;inbound;73.0
297;car;outbound;48.0
298;car;outbound;42.0
301;car;inbound;73.0
303;car;outbound;48.0
304;car;outbound;38.0
305;truck;outbound;41.0
307;car;inbound;67.0
308;car;inbound;59.0
309;car;outbound;37.0
310;car;inbound;73.0
312;car;outbound;44.0
313;car;inbound;76.0
314;car;outbound;45.0
315;car;inbound;64.0
319;car;outbound;42.0
321;car;inbound;76.0
325;car;outbound;40.0
326;car;outbound;38.0
328;car;outbound;44.0
329;car;outbound;42.0
331;car;inbound;81.0
332;car;inbound;85.0
334;car;outbound;40.0
335;car;inbound;85.0
338;car;outbound;42.0
341;car;inbound;76.0
342;car;inbound;85.0
345;car;inbound;73.0
347;car;outbound;36.0
348;car;outbound;41.0
350;car;inbound;81.0
355;car;inbound;76.0
356;car;outbound;39.0
357;car;inbound;76.0
359;car;inbound;96.0
360;car;inbound;76.0
361;car;outbound;39.0
362;car;inbound;59.0
363;car;outbound;38.0
364;car;inbound;81.0
365;car;outbound;39.0
366;car;outbound;38.0
367;car;inbound;76.0
369;bus;outbound;42.0
370;car;outbound;40.0
371;car;inbound;64.0
373;car;inbound;64.0
376;car;outbound;40.0
379;car;outbound;31.0
382;car;outbound;41.0
385;car;inbound;73.0
387;car;outbound;45.0
388;car;outbound;39.0
389;car;outbound;41.0
390;car;inbound;70.0
392;bus;outbound;42.0
396;car;inbound;76.0
397;car;outbound;41.0
399;car;outbound;41.0
403;car;inbound;64.0
404;car;inbound;81.0
407;car;outbound;41.0
411;car;inbound;61.0
413;car;inbound;81.0
414;car;inbound;61.0
417;car;outbound;41.0
418;car;outbound;39.0
419;car;outbound;41.0
422;car;outbound;40.0
423;bus;inbound;67.0
426;car;inbound;73.0
428;car;outbound;37.0
430;car;outbound;35.0
431;car;outbound;40.0
435;car;outbound;38.0
436;car;inbound;70.0
438;car;outbound;40.0
441;bus;inbound;61.0
442;truck;outbound;38.0
444;car;outbound;42.0
446;car;outbound;42.0
452;car;inbound;61.0
453;car;outbound;36.0
454;car;outbound;39.0
455;car;inbound;73.0
456;car;outbound;44.0
457;car;outbound;36.0
458;car;outbound;36.0
1;car;outbound;48.0
2;car;outbound;37.0
4;car;outbound;40.0
10;car;outbound;40.0
14;car;inbound;76.0
16;car;inbound;70.0
17;car;inbound;76.0
20;car;outbound;44.0
21;car;outbound;42.0
22;car;inbound;73.0
25;car;inbound;70.0
26;car;outbound;36.0
27;car;outbound;41.0
28;car;outbound;46.0
31;car;outbound;32.0
34;car;outbound;44.0
38;car;outbound;27.0
40;car;outbound;45.0
44;car;outbound;34.0
47;car;inbound;55.0
49;car;outbound;36.0
50;car;inbound;70.0
52;car;outbound;39.0
56;car;inbound;32.0
58;car;inbound;102.0
59;car;inbound;70.0
67;car;outbound;39.0
71;car;outbound;40.0
73;car;inbound;102.0
78;car;outbound;37.0
79;car;inbound;73.0
80;car;outbound;39.0
81;truck;outbound;33.0
82;car;outbound;40.0
87;truck;inbound;55.0
88;car;outbound;40.0
91;car;outbound;28.0
93;car;outbound;51.0
94;car;inbound;70.0
96;car;inbound;81.0
98;car;inbound;61.0
101;bus;inbound;57.0
103;car;outbound;40.0
107;car;inbound;70.0
108;car;outbound;46.0
110;car;inbound;81.0
112;car;inbound;59.0
113;car;outbound;33.0
114;car;outbound;41.0
115;car;outbound;42.0
119;car;inbound;64.0
120;car;inbound;73.0
121;car;outbound;41.0
123;car;outbound;41.0
124;car;inbound;64.0
126;car;outbound;41.0
127;car;inbound;70.0
130;truck;outbound;46.0
132;car;inbound;70.0
133;car;outbound;38.0
134;car;inbound;73.0
135;car;inbound;64.0
138;car;inbound;70.0
140;car;outbound;36.0
149;car;outbound;36.0
150;car;outbound;45.0
155;car;outbound;37.0
156;car;outbound;42.0
157;car;inbound;76.0
159;car;outbound;46.0
160;car;inbound;67.0
164;car;outbound;41.0
166;car;inbound;76.0
169;car;outbound;41.0
170;car;outbound;48.0
171;car;inbound;76.0
172;bus;inbound;85.0
173;car;outbound;41.0
178;car;inbound;64.0
180;car;inbound;70.0
182;car;outbound;39.0
184;car;outbound;36.0
187;car;inbound;59.0
190;car;inbound;67.0
193;car;inbound;70.0
195;car;outbound;40.0
197;car;inbound;73.0
199;car;outbound;38.0
200;car;outbound;39.0
202;car;outbound;36.0
203;car;inbound;70.0
204;car;inbound;73.0
206;car;outbound;39.0
207;car;inbound;96.0
208;car;inbound;73.0
211;car;outbound;44.0
214;car;outbound;34.0
218;car;inbound;64.0
220;car;inbound;70.0
221;car;outbound;38.0
223;car;outbound;35.0
224;car;outbound;36.0
227;car;inbound;76.0
229;car;inbound;59.0
230;car;outbound;39.0
232;car;inbound;76.0
234;car;outbound;37.0
237;car;inbound;59.0
239;car;inbound;70.0
240;car;inbound;59.0
241;car;outbound;36.0
243;car;outbound;33.0
244;car;outbound;38.0
245;car;inbound;61.0
246;car;inbound;76.0
247;car;outbound;38.0
248;car;outbound;35.0
249;car;inbound;73.0
250;car;outbound;26.0
253;truck;outbound;31.0
255;car;inbound;67.0
256;car;inbound;81.0
257;car;outbound;39.0
259;truck;inbound;55.0
263;car;inbound;76.0
269;car;outbound;33.0
270;car;outbound;37.0
271;car;outbound;35.0
272;car;inbound;67.0
275;car;inbound;73.0
278;car;outbound;41.0
280;car;inbound;73.0
282;car;outbound;28.0
283;car;outbound;31.0
287;car;inbound;90.0
289;car;inbound;81.0
290;car;inbound;73.0
291;car;outbound;35.0
292;car;outbound;41.0
293;car;inbound;81.0
295;car;inbound;49.0
297;car;outbound;31.0
298;car;outbound;31.0
299;car;inbound;70.0
300;car;outbound;44.0
301;car;inbound;81.0
303;car;outbound;29.0
306;car;inbound;51.0
308;car;inbound;55.0
309;car;outbound;45.0
311;car;outbound;33.0
313;car;inbound;49.0
314;car;outbound;31.0
315;car;outbound;44.0
317;car;inbound;70.0
319;car;outbound;28.0
320;car;outbound;45.0
321;car;outbound;31.0
324;car;inbound;76.0
327;car;inbound;59.0
328;truck;outbound;29.0
329;car;inbound;70.0
331;car;outbound;44.0
335;car;outbound;29.0
336;car;inbound;70.0
340;car;outbound;36.0
342;car;outbound;35.0
345;car;inbound;76.0
350;car;outbound;41.0
353;car;inbound;70.0
357;car;inbound;64.0
358;car;outbound;31.0
361;car;inbound;81.0
362;car;inbound;64.0
363;car;outbound;48.0
364;car;inbound;73.0
368;car;outbound;33.0
369;car;inbound;67.0
370;car;inbound;70.0
371;car;outbound;39.0
372;car;outbound;33.0
375;car;inbound;81.0
378;bus;outbound;37.0
381;bus;outbound;32.0
386;car;inbound;85.0
390;car;outbound;39.0
392;car;inbound;76.0
395;car;outbound;39.0
400;car;inbound;81.0
407;car;inbound;102.0
408;truck;outbound;35.0
413;car;outbound;28.0
419;car;inbound;61.0
422;car;outbound;38.0
423;car;inbound;85.0
425;car;outbound;32.0
427;car;outbound;38.0
429;car;inbound;73.0
430;car;outbound;29.0
431;car;outbound;28.0
433;car;inbound;128.0
438;car;inbound;81.0
441;bus;outbound;28.0
443;car;inbound;70.0
446;car;inbound;76.0
452;car;inbound;61.0
454;car;outbound;27.0
455;car;outbound;40.0
457;car;inbound;81.0
461;car;inbound;85.0
465;car;outbound;36.0
469;car;inbound;90.0
470;truck;inbound;57.0
471;car;inbound;85.0
475;car;outbound;35.0
485;car;outbound;31.0
486;car;outbound;33.0
490;car;inbound;57.0
492;car;inbound;61.0
493;car;outbound;34.0
494;truck;outbound;30.0
495;car;outbound;26.0
502;car;inbound;59.0
504;car;outbound;33.0
509;car;inbound;81.0
510;car;inbound;70.0
513;car;outbound;22.0
514;car;outbound;35.0
515;car;outbound;32.0
517;car;outbound;32.0
519;car;outbound;25.0
522;truck;inbound;67.0
524;car;inbound;73.0
526;car;outbound;33.0
531;truck;outbound;27.0
534;car;inbound;96.0
535;car;outbound;34.0
538;car;outbound;30.0
539;car;inbound;57.0
541;car;inbound;76.0
543;car;inbound;70.0
552;car;inbound;53.0
554;car;inbound;76.0
1;car;outbound;31.0
5;car;outbound;29.0
7;car;inbound;128.0
9;car;inbound;67.0
14;car;outbound;34.0
16;car;inbound;59.0
19;car;inbound;102.0
20;car;outbound;31.0
21;car;inbound;81.0
24;car;inbound;67.0
26;car;inbound;73.0
30;car;inbound;57.0
35;car;inbound;96.0
36;car;outbound;26.0
38;car;outbound;31.0
42;car;inbound;55.0
45;truck;outbound;28.0
46;car;inbound;73.0
48;car;outbound;33.0
49;car;outbound;26.0
52;truck;outbound;33.0
53;car;outbound;28.0
54;car;inbound;59.0
55;car;inbound;76.0
56;car;outbound;34.0
58;car;inbound;57.0
62;car;outbound;25.0
63;car;outbound;33.0
69;car;outbound;34.0
70;car;inbound;70.0
72;car;inbound;73.0
73;truck;outbound;27.0
78;car;outbound;29.0
80;car;outbound;33.0
84;car;inbound;76.0
85;car;outbound;30.0
86;car;outbound;32.0
88;car;inbound;76.0
89;truck;inbound;51.0
90;car;outbound;28.0
94;car;outbound;33.0
95;car;outbound;34.0
97;car;inbound;85.0
102;car;outbound;32.0
103;car;inbound;53.0
105;car;outbound;23.0
106;car;inbound;70.0
110;car;inbound;67.0
113;car;inbound;73.0
114;car;outbound;34.0
115;car;inbound;70.0
116;car;outbound;31.0
119;car;inbound;42.0
130;car;inbound;96.0
131;car;outbound;29.0
132;car;inbound;70.0
138;bus;outbound;33.0
145;car;outbound;33.0
147;car;inbound;61.0
148;car;inbound;67.0
155;car;outbound;31.0
156;car;outbound;38.0
158;car;inbound;64.0
160;car;inbound;64.0
164;truck;outbound;33.0
165;car;inbound;67.0
168;car;inbound;67.0
171;car;outbound;37.0
172;car;outbound;34.0
173;car;outbound;26.0
174;car;inbound;81.0
175;car;outbound;22.0
176;car;outbound;37.0
181;car;inbound;73.0
185;car;inbound;73.0
188;car;outbound;38.0
189;car;outbound;36.0
192;car;outbound;25.0
196;car;inbound;64.0
197;car;inbound;85.0
198;car;inbound;70.0
199;car;outbound;26.0
202;car;outbound;34.0
203;car;inbound;73.0
204;car;outbound;36.0
215;car;outbound;36.0
217;car;inbound;73.0
220;bus;outbound;35.0
221;car;inbound;73.0
224;car;inbound;73.0
226;truck;outbound;37.0
228;car;outbound;37.0
229;car;inbound;76.0
230;car;inbound;61.0
232;bus;inbound;57.0
237;car;outbound;41.0
239;car;inbound;70.0
240;car;outbound;42.0
247;car;inbound;73.0
249;car;inbound;55.0
255;car;inbound;55.0
257;car;inbound;67.0
258;car;outbound;36.0
259;car;outbound;36.0
261;car;inbound;70.0
263;car;outbound;36.0
266;car;inbound;70.0
270;car;outbound;40.0
271;car;inbound;70.0
272;car;outbound;36.0
273;car;inbound;67.0
275;car;inbound;49.0
277;car;outbound;36.0
279;car;inbound;67.0
280;car;inbound;57.0
281;car;inbound;70.0
282;car;inbound;70.0
283;car;outbound;31.0
284;car;outbound;38.0
286;car;inbound;76.0
288;car;outbound;36.0
289;car;inbound;61.0
291;bus;inbound;59.0
292;car;outbound;39.0
293;car;inbound;73.0
294;car;outbound;34.0
295;car;inbound;81.0
297;car;inbound;70.0
298;car;inbound;70.0
299;car;inbound;67.0
300;car;outbound;39.0
301;car;outbound;42.0
303;car;outbound;35.0
304;car;inbound;73.0
305;car;outbound;42.0
306;car;inbound;70.0
307;car;inbound;67.0
310;car;outbound;40.0
311;car;inbound;57.0
312;car;inbound;70.0
313;car;outbound;37.0
314;car;outbound;33.0
316;car;inbound;81.0
319;car;outbound;42.0
321;car;outbound;45.0
324;bus;inbound;55.0
325;car;inbound;67.0
326;car;inbound;57.0
327;car;outbound;45.0
328;car;outbound;45.0
329;car;inbound;70.0
330;car;outbound;36.0
332;car;inbound;70.0
333;car;inbound;67.0
334;car;inbound;61.0
336;car;outbound;35.0
337;car;inbound;55.0
338;car;outbound;33.0
344;car;inbound;81.0
346;car;inbound;67.0
348;car;outbound;32.0
349;car;inbound;70.0
350;car;outbound;34.0
351;car;outbound;32.0
352;car;outbound;41.0
357;car;inbound;70.0
358;car;inbound;81.0
359;car;outbound;32.0
362;car;outbound;38.0
365;car;outbound;35.0
366;car;inbound;76.0
371;car;inbound;67.0
373;car;outbound;25.0
374;car;outbound;36.0
375;car;outbound;35.0
376;car;outbound;38.0
377;car;inbound;76.0
378;car;inbound;73.0
380;car;inbound;76.0
382;car;outbound;34.0
383;car;inbound;73.0
385;car;outbound;41.0
387;car;inbound;64.0
389;car;inbound;59.0
393;car;inbound;76.0
396;car;inbound;76.0
398;car;outbound;36.0
399;car;inbound;81.0
402;car;outbound;42.0
403;truck;outbound;26.0
405;car;inbound;61.0
406;car;outbound;35.0
407;car;inbound;81.0
409;car;inbound;61.0
411;car;inbound;76.0
414;car;outbound;33.0
417;car;inbound;61.0
419;car;inbound;81.0
420;car;outbound;36.0
426;car;inbound;76.0
430;car;inbound;70.0
431;car;outbound;37.0
433;car;outbound;32.0
434;car;outbound;36.0
438;car;outbound;36.0
440;car;outbound;28.0
441;car;inbound;81.0
443;car;outbound;36.0
447;car;inbound;57.0
449;car;outbound;33.0
450;truck;inbound;67.0
451;car;outbound;31.0
452;car;inbound;73.0
454;car;inbound;73.0
455;car;outbound;33.0
457;car;outbound;29.0
458;car;inbound;64.0
463;car;outbound;31.0
464;car;outbound;28.0
467;car;inbound;81.0
468;car;inbound;76.0
469;car;outbound;30.0
471;car;outbound;45.0
472;car;outbound;33.0
475;car;outbound;29.0
476;car;inbound;81.0
477;car;outbound;40.0
478;car;outbound;33.0
482;car;inbound;53.0
484;bus;outbound;33.0
485;car;outbound;41.0
489;car;inbound;96.0
490;car;outbound;41.0
491;car;inbound;85.0
494;car;inbound;73.0
496;car;inbound;59.0
498;bus;outbound;33.0
500;car;inbound;57.0
506;car;inbound;67.0
509;car;inbound;81.0
1;car;outbound;39.0
3;car;outbound;34.0
8;car;inbound;73.0
10;car;outbound;35.0
11;car;outbound;30.0
12;car;inbound;70.0
13;car;inbound;64.0
14;car;outbound;36.0
15;car;inbound;64.0
16;car;outbound;40.0
17;bus;inbound;53.0
18;car;outbound;33.0
19;car;outbound;30.0
22;car;inbound;70.0
23;car;outbound;42.0
25;car;inbound;73.0
26;car;outbound;36.0
27;car;inbound;73.0
29;car;outbound;34.0
34;car;inbound;53.0
36;car;inbound;73.0
38;car;outbound;38.0
41;car;inbound;85.0
42;car;inbound;70.0
43;car;outbound;38.0
44;car;inbound;53.0
45;car;outbound;36.0
48;car;inbound;85.0
49;car;inbound;33.0
51;car;inbound;76.0
52;car;outbound;40.0
53;car;outbound;39.0
55;car;outbound;33.0
56;car;inbound;64.0
57;car;inbound;67.0
60;car;inbound;70.0
63;car;outbound;38.0
64;car;outbound;40.0
65;car;inbound;70.0
66;car;inbound;55.0
67;car;inbound;70.0
69;car;inbound;76.0
70;car;outbound;38.0
72;car;outbound;41.0
73;car;outbound;37.0
75;car;inbound;70.0
80;car;outbound;39.0
81;car;inbound;70.0
82;car;outbound;39.0
88;car;inbound;70.0
90;car;inbound;73.0
91;car;outbound;40.0
92;car;inbound;76.0
94;truck;inbound;59.0
96;car;outbound;36.0
101;car;inbound;70.0
103;car;inbound;51.0
107;car;outbound;25.0
108;car;outbound;31.0
109;car;outbound;39.0
111;car;inbound;73.0
117;car;inbound;59.0
119;car;inbound;85.0
120;car;outbound;41.0
122;car;inbound;51.0
124;car;outbound;33.0
128;car;outbound;29.0
130;car;outbound;42.0
133;car;inbound;76.0
136;car;outbound;33.0
137;truck;outbound;31.0
139;car;outbound;45.0
140;car;inbound;61.0
144;car;outbound;41.0
146;car;outbound;23.0
147;car;inbound;59.0
150;car;inbound;61.0
154;car;outbound;45.0
155;car;outbound;28.0
156;car;inbound;64.0
157;car;outbound;33.0
162;car;outbound;29.0
163;car;inbound;70.0
164;car;outbound;35.0
166;car;inbound;61.0
169;car;outbound;46.0
171;car;outbound;34.0
173;car;inbound;61.0
174;car;outbound;41.0
179;bus;outbound;36.0
181;car;outbound;38.0
184;car;outbound;22.0
185;car;outbound;32.0
187;car;outbound;38.0
192;car;outbound;36.0
193;car;inbound;64.0
194;car;outbound;33.0
197;car;outbound;40.0
198;car;inbound;53.0
199;car;inbound;67.0
202;car;outbound;37.0
203;car;outbound;29.0
204;car;inbound;57.0
206;car;outbound;42.0
209;car;outbound;42.0
210;car;outbound;33.0
211;car;outbound;36.0
215;car;inbound;67.0
216;car;inbound;64.0
217;car;outbound;27.0
218;car;outbound;36.0
220;car;outbound;37.0
223;car;inbound;61.0
224;car;outbound;36.0
225;car;outbound;35.0
228;car;inbound;81.0
229;car;inbound;61.0
234;car;outbound;37.0
236;car;inbound;73.0
239;car;outbound;33.0
240;car;inbound;70.0
243;car;inbound;67.0
248;car;outbound;41.0
249;car;inbound;70.0
251;car;outbound;37.0
254;car;inbound;70.0
256;car;inbound;64.0
259;car;inbound;57.0
260;car;outbound;37.0
261;car;outbound;36.0
263;car;inbound;64.0
264;car;inbound;67.0
267;bus;inbound;55.0
270;car;outbound;36.0
273;car;inbound;64.0
280;car;outbound;41.0
281;car;inbound;53.0
282;car;outbound;38.0
283;car;inbound;67.0
286;car;outbound;38.0
288;car;outbound;40.0
292;car;inbound;81.0
294;car;inbound;67.0
297;car;inbound;61.0
301;car;inbound;73.0
303;car;outbound;41.0
304;car;inbound;64.0
307;car;inbound;53.0
309;car;outbound;41.0
310;car;inbound;85.0
316;car;inbound;85.0
319;truck;outbound;38.0
320;car;outbound;45.0
321;car;inbound;64.0
322;car;outbound;42.0
325;car;inbound;61.0
326;truck;inbound;76.0
328;car;outbound;38.0
330;car;outbound;45.0
335;car;outbound;42.0
337;car;inbound;55.0
338;car;inbound;70.0
339;car;outbound;41.0
341;car;inbound;61.0
342;car;inbound;53.0
343;car;outbound;46.0
344;car;outbound;45.0
345;car;inbound;61.0
346;car;outbound;36.0
347;car;outbound;40.0
348;car;inbound;102.0
349;car;inbound;67.0
351;car;inbound;64.0
352;car;outbound;41.0
356;car;inbound;55.0
358;car;outbound;45.0
362;car;inbound;55.0
365;bus;inbound;61.0
368;car;outbound;40.0
370;car;inbound;51.0
373;car;outbound;48.0
374;car;outbound;40.0
376;car;inbound;76.0
377;car;outbound;39.0
378;car;inbound;59.0
383;car;inbound;49.0
386;car;inbound;59.0
387;car;inbound;70.0
389;car;outbound;32.0
390;car;outbound;49.0
391;car;outbound;40.0
392;car;inbound;61.0
